Date,Close,High,Low,Open,Volume
2025-05-14 20:00:00,109.625,109.640625,109.609375,109.640625,0
2025-05-14 20:30:00,109.65625,109.65625,109.625,109.625,26613
2025-05-14 22:00:00,109.6875,109.6875,109.640625,109.65625,6693
2025-05-14 22:30:00,109.671875,109.6875,109.65625,109.671875,2967
2025-05-14 23:00:00,109.640625,109.671875,109.625,109.65625,4444
2025-05-14 23:30:00,109.625,109.65625,109.625,109.640625,5249
2025-05-15 00:00:00,109.640625,109.640625,109.578125,109.625,13839
2025-05-15 00:30:00,109.65625,109.671875,109.625,109.640625,8118
2025-05-15 01:00:00,109.671875,109.6875,109.65625,109.671875,4973
2025-05-15 01:30:00,109.65625,109.671875,109.625,109.65625,10472
2025-05-15 02:00:00,109.671875,109.6875,109.640625,109.65625,7986
2025-05-15 02:30:00,109.671875,109.6875,109.625,109.671875,3941
2025-05-15 03:00:00,109.65625,109.671875,109.640625,109.65625,2057
2025-05-15 03:30:00,109.703125,109.703125,109.65625,109.65625,7460
2025-05-15 04:00:00,109.6875,109.703125,109.671875,109.6875,5989
2025-05-15 04:30:00,109.65625,109.6875,109.65625,109.671875,2033
2025-05-15 05:00:00,109.640625,109.671875,109.625,109.65625,5850
2025-05-15 05:30:00,109.6875,109.703125,109.640625,109.640625,9968
2025-05-15 06:00:00,109.703125,109.71875,109.65625,109.6875,11783
2025-05-15 06:30:00,109.765625,109.78125,109.6875,109.703125,23882
2025-05-15 07:00:00,109.78125,109.8125,109.734375,109.75,26202
2025-05-15 07:30:00,109.796875,109.8125,109.765625,109.78125,17639
2025-05-15 08:00:00,109.828125,109.859375,109.765625,109.796875,24791
2025-05-15 08:30:00,109.84375,109.875,109.828125,109.828125,21594
2025-05-15 09:00:00,109.84375,109.875,109.828125,109.84375,11720
2025-05-15 09:30:00,109.84375,109.875,109.828125,109.84375,9616
2025-05-15 10:00:00,109.8125,109.859375,109.78125,109.84375,14609
2025-05-15 10:30:00,109.828125,109.859375,109.78125,109.8125,17063
2025-05-15 11:00:00,109.84375,109.84375,109.796875,109.828125,23675
2025-05-15 11:30:00,109.796875,109.828125,109.78125,109.828125,27529
2025-05-15 12:00:00,109.796875,109.84375,109.734375,109.796875,88036
2025-05-15 12:30:00,109.859375,109.984375,109.671875,109.796875,281412
2025-05-15 13:00:00,110.078125,110.140625,109.859375,109.859375,191694
2025-05-15 13:30:00,110.046875,110.15625,110.015625,110.078125,106948
2025-05-15 14:00:00,110.0,110.09375,109.96875,110.046875,73958
2025-05-15 14:30:00,110.09375,110.109375,109.953125,110.015625,74533
2025-05-15 15:00:00,110.1875,110.203125,110.078125,110.09375,84323
2025-05-15 15:30:00,110.203125,110.21875,110.15625,110.1875,41068
2025-05-15 16:00:00,110.34375,110.34375,110.1875,110.203125,89357
2025-05-15 16:30:00,110.328125,110.34375,110.28125,110.34375,53299
2025-05-15 17:00:00,110.328125,110.34375,110.296875,110.328125,32660
2025-05-15 17:30:00,110.28125,110.328125,110.25,110.328125,50758
2025-05-15 18:00:00,110.234375,110.296875,110.234375,110.28125,36651
2025-05-15 18:30:00,110.265625,110.28125,110.21875,110.25,77241
2025-05-15 19:00:00,110.296875,110.328125,110.25,110.265625,34694
2025-05-15 19:30:00,110.296875,110.328125,110.28125,110.296875,41608
2025-05-15 20:00:00,110.375,110.375,110.296875,110.3125,44481
2025-05-15 20:30:00,110.375,110.421875,110.359375,110.375,47016
2025-05-15 22:00:00,110.390625,110.4375,110.34375,110.359375,7154
2025-05-15 22:30:00,110.375,110.40625,110.375,110.390625,2455
2025-05-15 23:00:00,110.359375,110.40625,110.34375,110.375,2749
2025-05-15 23:30:00,110.328125,110.375,110.3125,110.359375,5283
2025-05-16 00:00:00,110.40625,110.40625,110.3125,110.3125,16212
2025-05-16 00:30:00,110.46875,110.484375,110.40625,110.40625,23170
2025-05-16 01:00:00,110.421875,110.484375,110.40625,110.46875,9730
2025-05-16 01:30:00,110.453125,110.46875,110.421875,110.421875,6212
2025-05-16 02:00:00,110.421875,110.46875,110.40625,110.453125,9348
2025-05-16 02:30:00,110.4375,110.453125,110.421875,110.4375,3724
2025-05-16 03:00:00,110.46875,110.46875,110.4375,110.453125,4425
2025-05-16 03:30:00,110.4375,110.46875,110.4375,110.453125,4946
2025-05-16 04:00:00,110.421875,110.453125,110.40625,110.4375,5163
2025-05-16 04:30:00,110.421875,110.4375,110.40625,110.421875,3784
2025-05-16 05:00:00,110.453125,110.453125,110.421875,110.4375,3116
2025-05-16 05:30:00,110.46875,110.46875,110.4375,110.453125,2306
2025-05-16 06:00:00,110.546875,110.5625,110.453125,110.46875,33497
2025-05-16 06:30:00,110.609375,110.625,110.53125,110.546875,24544
2025-05-16 07:00:00,110.5625,110.609375,110.546875,110.609375,211220
2025-05-16 07:30:00,110.515625,110.59375,110.515625,110.578125,26676
2025-05-16 08:00:00,110.53125,110.546875,110.484375,110.53125,24841
2025-05-16 08:30:00,110.515625,110.53125,110.484375,110.515625,19711
2025-05-16 09:00:00,110.578125,110.59375,110.5,110.5,23196
2025-05-16 09:30:00,110.5625,110.625,110.5625,110.578125,25138
2025-05-16 10:00:00,110.546875,110.578125,110.546875,110.5625,16349
2025-05-16 10:30:00,110.515625,110.5625,110.5,110.546875,11370
2025-05-16 11:00:00,110.609375,110.609375,110.5,110.5,30484
2025-05-16 11:30:00,110.5625,110.609375,110.53125,110.609375,25485
2025-05-16 12:00:00,110.609375,110.625,110.515625,110.5625,57184
2025-05-16 12:30:00,110.625,110.671875,110.546875,110.59375,71619
2025-05-16 13:00:00,110.65625,110.65625,110.578125,110.609375,51960
2025-05-16 13:30:00,110.609375,110.671875,110.578125,110.640625,66383
2025-05-16 14:00:00,110.484375,110.625,110.453125,110.609375,94210
2025-05-16 14:30:00,110.359375,110.484375,110.3125,110.46875,102219
2025-05-16 15:00:00,110.390625,110.453125,110.34375,110.34375,84050
2025-05-16 15:30:00,110.34375,110.390625,110.3125,110.390625,43373
2025-05-16 16:00:00,110.421875,110.453125,110.34375,110.359375,62183
2025-05-16 16:30:00,110.359375,110.4375,110.328125,110.421875,24095
2025-05-16 17:00:00,110.328125,110.375,110.3125,110.375,24940
2025-05-16 17:30:00,110.359375,110.375,110.328125,110.34375,35293
2025-05-16 18:00:00,110.359375,110.390625,110.328125,110.375,25028
2025-05-16 18:30:00,110.34375,110.375,110.3125,110.359375,88839
2025-05-16 19:00:00,110.375,110.421875,110.34375,110.359375,38571
2025-05-16 19:30:00,110.296875,110.390625,110.28125,110.359375,44109
2025-05-16 20:00:00,110.3125,110.328125,110.28125,110.28125,28229
2025-05-16 20:30:00,110.09375,110.328125,109.96875,110.296875,107482
2025-05-18 22:00:00,110.140625,110.140625,109.96875,110.0,25333
2025-05-18 22:30:00,110.15625,110.171875,110.125,110.140625,8255
2025-05-18 23:00:00,110.15625,110.203125,110.125,110.15625,5887
2025-05-18 23:30:00,110.140625,110.15625,110.109375,110.140625,9553
2025-05-19 00:00:00,110.21875,110.25,110.125,110.125,15540
2025-05-19 00:30:00,110.15625,110.234375,110.125,110.234375,12275
2025-05-19 01:00:00,110.171875,110.1875,110.140625,110.171875,9366
2025-05-19 01:30:00,110.140625,110.203125,110.125,110.1875,7507
2025-05-19 02:00:00,110.15625,110.15625,110.078125,110.15625,14645
2025-05-19 02:30:00,110.0625,110.171875,110.046875,110.15625,15644
2025-05-19 03:00:00,110.015625,110.0625,110.0,110.0625,11240
2025-05-19 03:30:00,109.953125,110.03125,109.921875,110.015625,26895
2025-05-19 04:00:00,109.9375,109.96875,109.9375,109.96875,8782
2025-05-19 04:30:00,109.90625,109.953125,109.890625,109.921875,13244
2025-05-19 05:00:00,109.984375,110.0,109.90625,109.90625,10094
2025-05-19 05:30:00,109.953125,110.03125,109.9375,109.984375,10283
2025-05-19 06:00:00,109.921875,109.984375,109.859375,109.953125,40967
2025-05-19 06:30:00,109.953125,109.96875,109.875,109.921875,24939
2025-05-19 07:00:00,109.984375,110.0,109.921875,109.953125,34596
2025-05-19 07:30:00,109.921875,110.015625,109.921875,109.984375,22773
2025-05-19 08:00:00,109.84375,109.96875,109.828125,109.9375,38819
2025-05-19 08:30:00,109.796875,109.859375,109.765625,109.828125,46315
2025-05-19 09:00:00,109.734375,109.828125,109.703125,109.8125,48341
2025-05-19 09:30:00,109.78125,109.78125,109.71875,109.734375,32872
2025-05-19 10:00:00,109.78125,109.796875,109.734375,109.765625,28982
2025-05-19 10:30:00,109.734375,109.8125,109.71875,109.78125,23261
2025-05-19 11:00:00,109.640625,109.765625,109.640625,109.71875,47648
2025-05-19 11:30:00,109.75,109.765625,109.625,109.65625,46517
2025-05-19 12:00:00,109.734375,109.796875,109.703125,109.75,84516
2025-05-19 12:30:00,109.671875,109.765625,109.65625,109.734375,96475
2025-05-19 13:00:00,109.828125,109.84375,109.640625,109.671875,123668
2025-05-19 13:30:00,109.921875,109.953125,109.796875,109.8125,96185
