Date,Close,High,Low,Open,Volume
2008-06-26,34.076507568359375,34.35830188839536,33.91155358064955,34.3101882330117,15800
2008-06-27,34.02151107788086,35.36175294774391,33.856557143281506,35.36175294774391,26800
2008-06-30,34.04899978637695,35.547320911800405,33.92528500560962,35.547320911800405,23900
2008-07-01,33.74660110473633,34.09025285782674,32.81187053868845,33.76722199278302,55100
2008-07-02,33.251731872558594,34.15209744945755,33.251731872558594,34.04900353536922,74700
2008-07-03,33.34107971191406,33.54727278568366,33.031795344967364,33.5197800262672,17600
2008-07-07,33.27235794067383,33.54040585081487,32.853102441487295,33.52665946800579,55500
2008-07-08,33.33420181274414,33.37544094442094,32.42008739114216,33.07302588916452,54300
2008-07-09,32.949317932128906,33.945908201393195,32.921827793844265,33.945908201393195,28900
2008-07-10,32.89433288574219,33.20361986247003,32.715632578364435,33.20361986247003,20800
2008-07-11,32.75,33.16238088978431,32.43383852118802,33.16238088978431,22500
2008-07-14,32.640045166015625,33.54041109502459,32.495709434879856,33.54041109502459,37900
2008-07-15,32.138301849365234,32.605668313220214,31.849635715612845,32.35136682084015,24800
2008-07-16,32.79812240600586,32.79812240600586,32.02146875129301,32.20016649976043,23700
2008-07-17,33.21737289428711,33.3479595897906,32.88059309176702,33.20362651236238,26000
2008-07-18,33.18300247192383,33.36857467747315,32.75687516021096,33.320463656240435,18300
2008-07-21,33.28611755371094,33.60227661842025,33.18302095259224,33.60227661842025,18200
2008-07-22,33.4716682434082,33.4716682434082,32.976809072634566,33.19674589923312,29300
2008-07-23,33.73286056518555,34.0009085387126,33.636635862767456,33.94592299447369,47200
2008-07-24,32.99055099487305,33.66410776306263,32.97680461733611,33.66410776306263,39900
2008-07-25,33.1348876953125,33.1348876953125,32.93556913173611,32.99055464797252,9000
2008-07-28,32.60567092895508,33.334213445023124,31.95960670502217,33.334213445023124,71800
2008-07-29,32.92184066772461,32.92184066772461,32.60567904620604,32.674410973429616,19700
2008-07-30,33.4716682434082,33.48541462280234,33.19674589923312,33.29984243376222,33400
2008-07-31,33.1348876953125,33.56788945918618,33.12801581670981,33.56788945918618,14800
2008-08-01,32.94245147705078,34.37891565763249,32.81873665791135,33.12114920366643,46500
2008-08-04,32.46133804321289,33.38232466935531,32.46133804321289,33.38232466935531,27300
2008-08-05,33.25860977172852,33.48542114311596,32.557560017241364,33.46480025908255,35000
2008-08-06,33.47854232788086,33.62974988932471,33.148637066247524,33.36857390733641,22100
2008-08-07,32.715633392333984,33.402936636894395,32.715633392333984,33.402936636894395,45400
2008-08-08,33.148643493652344,33.16926175717288,32.35137163465344,32.75000887508013,40600
2008-08-11,33.34796142578125,33.43043710001608,32.97681695894292,33.29985039732307,34300
2008-08-12,32.887474060058594,33.37546157674881,32.7706337141917,33.37546157674881,34300
2008-08-13,32.52318572998047,32.78436166818011,32.234519657644164,32.78436166818011,44100
2008-08-14,32.66751480102539,32.66751480102539,32.11080097999156,32.11080097999156,87500
2008-08-15,32.640045166015625,32.74313912042135,31.71218384523501,32.71564635050455,21800
2008-08-18,32.09707260131836,32.95620193956642,32.09019809837376,32.95620193956642,23500
2008-08-19,31.8221378326416,32.1176784202196,31.76715493966509,32.1176784202196,25500
2008-08-20,32.110809326171875,32.16579222391604,31.86337973168844,32.16579222391604,20400
2008-08-21,32.35824966430664,32.42697896476996,31.7534218571814,31.7534218571814,20600
2008-08-22,32.53007125854492,32.7500081373243,32.41322831690027,32.61254693262359,22300
2008-08-25,31.93212127685547,32.40636238909161,31.75342351321836,31.75342351321836,50500
2008-08-26,32.09707260131836,32.09707260131836,31.74654636307454,31.7809136340882,37900
2008-08-27,32.138301849365234,32.3376204399204,31.973350522036466,32.06957256662059,26200
2008-08-28,32.818729400634766,32.818729400634766,32.564427938350995,32.76374388346327,34100
2008-08-29,32.52318572998047,33.079902240440724,32.5025674739146,33.079902240440724,20000
2008-09-02,31.615955352783203,32.777497116441815,31.615955352783203,32.52319560098429,28800
2008-09-03,31.725906372070312,32.2001444981576,31.725906372070312,31.89086024566969,30700
2008-09-04,30.557491302490234,31.92522545080081,30.55749130249024,31.92522545080081,114200
2008-09-05,30.358190536499023,30.928653628583024,30.021413331892948,30.928653628583024,75600
2008-09-08,31.21730613708496,32.097055904672985,30.89427545680298,32.097055904672985,54800
2008-09-09,30.44066619873047,31.47162123043578,30.33756964681825,31.47162123043578,42400
2008-09-10,30.688100814819336,30.928655979249413,30.37881373065591,30.894291330310065,50300
2008-09-11,30.66748046875,30.66748046875,29.980176990424823,30.097019945104545,71600
2008-09-12,31.011125564575195,31.093603852040744,30.50939444750339,30.894285256780204,19100
2008-09-15,29.7396240234375,30.825562236221035,29.62965556363847,30.51627774556151,123900
2008-09-16,30.234485626220703,30.24135750840183,28.86675034892902,29.382228033731323,128500
2008-09-17,28.598695755004883,30.17262121766293,28.578077491377183,29.8220950048652,118100
2008-09-18,30.103870391845703,30.103870391845703,24.6398111052852,28.186294423417383,129000
2008-09-19,31.89773750305176,31.89773750305176,30.94925846902036,31.89773750305176,78100
2008-09-22,30.743083953857425,32.28951676414314,30.54376531795325,31.89088211418947,58000
2008-09-23,30.94239997863769,31.75341821600795,30.24135018251149,31.18295512452953,94700
2008-09-24,29.9664306640625,32.3032635436194,29.79460479414963,32.3032635436194,44300
2008-09-25,30.81868553161621,31.16920912304124,30.152000373623228,30.82555741221673,58500
2008-09-26,31.114227294921875,31.30667142068396,30.069525743054903,30.069525743054903,92100
2008-09-29,29.14166641235352,30.688099126224422,27.327183159053867,30.688099126224422,100000
2008-09-30,29.560914993286133,31.61595309829085,28.571199144511468,29.485313829538992,98100
2008-10-01,29.127904891967773,29.43719179838257,28.584934836467696,28.584934836467696,90200
2008-10-02,27.560867309570312,29.176031990963207,27.560867309570312,28.99733162563832,152700
2008-10-03,27.3203067779541,28.605563243200347,27.3203067779541,28.591816862274484,111800
2008-10-06,26.01443672180176,27.21721786046626,24.9697376971654,27.21721786046626,192200
2008-10-07,24.81852149963379,26.956035088868063,24.74291772043584,26.956035088868063,154600
2008-10-08,24.43362617492676,25.08656468422944,23.925023318059743,25.059071929303272,117200
2008-10-09,23.265220642089844,24.852892549201844,22.35798030141287,24.777288750503,141600
2008-10-10,22.529804229736328,24.12434788086208,21.21705617386978,22.33736012000353,387600
2008-10-13,25.56081771850586,26.289360415052208,23.553892639428845,26.289360415052208,368800
2008-10-14,26.103778839111328,27.127861902655034,24.52985366373549,27.127861902655034,235800
2008-10-15,22.93531608581543,24.74292494808662,22.481695899974696,24.529859928277084,140800
2008-10-16,23.47828483581543,23.48515671643268,21.30640612299116,22.74974226322617,196000
2008-10-17,23.25147247314453,24.12434537852338,22.7153741030112,23.18274056833047,84500
2008-10-20,24.88036727905273,24.88036727905273,23.19647452957249,23.505761381004,113500
2008-10-21,23.340818405151367,24.60545652602344,23.251470867842848,24.60545652602344,160200
2008-10-22,21.629440307617188,22.73600065434501,21.29953494781381,22.73600065434501,207600
2008-10-23,21.581323623657227,22.22738910067514,20.92838626717043,21.993705870922422,134600
2008-10-24,21.423246383666992,21.60194541958332,19.93179799825689,20.605354995299603,157600
2008-10-27,20.227338790893555,21.13457904757782,20.137988616898404,20.529752646764035,129700
2008-10-28,21.44386100769043,22.39921206485455,20.254825439714764,21.299526649678427,51700
2008-10-29,23.0246639251709,23.107139599141828,21.43699343649485,21.43699343649485,92400
2008-10-30,23.22397804260254,23.746327372388773,22.47481737600717,23.746327372388773,70600
2008-10-31,23.22397804260254,23.540136916469308,22.43357823608172,22.48856375598232,89800
2008-11-03,23.237722396850582,23.84254733190877,22.65351309717714,23.81505719620879,83700
2008-11-04,24.48862838745117,24.55735769979057,23.74633922928068,23.84256131529792,112300
2008-11-05,23.20335578918457,24.73604429257832,23.19648391053043,24.73604429257832,145500
2008-11-06,21.83563041687012,23.217109165851465,21.80126445860736,22.096806455958035,160000
2008-11-07,22.90095329284668,22.90095329284668,22.110553188643014,22.110553188643014,179800
2008-11-10,22.687885284423828,23.560760963369624,22.33736168543757,23.560760963369624,144500
2008-11-11,21.78750801086425,22.818462623789824,21.546951672329644,21.99369840907874,125700
2008-11-12,20.79092788696289,21.526342316521983,20.694705830288527,21.38200923151044,115300
2008-11-13,22.34422492980957,22.35797130784844,20.158601947773903,20.619095124661754,210700
2008-11-14,21.0108642578125,22.33735999986024,21.0108642578125,22.33735999986024,77700
2008-11-17,20.83216667175293,21.65005812347726,19.931799542248907,21.443867618100764,110800
2008-11-18,20.98337173461914,21.23767323984466,20.213591406281324,20.852783731139304,177700
2008-11-19,19.59502410888672,20.900900574445643,19.58815091616624,20.811551690934373,254500
2008-11-20,18.29601287841797,19.86306343114793,18.282266498955835,19.48504717242757,275300
