Date,Close,High,Low,Open,Volume
2025-07-16,98.38999938964844,98.91000366210938,97.70999908447266,98.58000183105469,0
2025-07-17,98.7300033569336,98.94999694824219,98.33999633789062,98.3499984741211,0
2025-07-18,98.4800033569336,98.58000183105469,98.0999984741211,98.48999786376953,0
2025-07-21,97.8499984741211,98.51000213623047,97.69999694824219,98.36000061035156,0
2025-07-22,97.38999938964844,97.98999786376953,97.30999755859375,97.87000274658203,0
2025-07-23,97.20999908447266,97.61000061035156,97.19000244140625,97.47000122070312,0
2025-07-24,97.37999725341797,97.55000305175781,97.11000061035156,97.18000030517578,0
2025-07-25,97.6500015258789,97.91000366210938,97.43000030517578,97.44999694824219,0
2025-07-28,98.66000366210938,98.69000244140625,97.48999786376953,97.58000183105469,0
2025-07-29,98.91000366210938,99.13999938964844,98.58000183105469,98.63999938964844,0
2025-07-30,99.94000244140625,99.9800033569336,98.69999694824219,98.91999816894531,0
2025-07-31,100.02999877929688,100.0999984741211,99.5199966430664,99.80000305175781,0
2025-08-01,98.69000244140625,100.26000213623047,98.61000061035156,100.01000213623047,0
2025-08-04,98.77999877929688,98.9800033569336,98.58999633789062,98.6500015258789,0
2025-08-05,98.77999877929688,99.06999969482422,98.58999633789062,98.62000274658203,0
2025-08-06,98.18000030517578,98.83999633789062,98.12999725341797,98.75,0
2025-08-07,98.4000015258789,98.47000122070312,97.94999694824219,98.19000244140625,0
2025-08-08,98.18000030517578,98.3499984741211,97.95999908447266,97.9800033569336,0
2025-08-11,98.5199966430664,99.31999969482422,98.02999877929688,98.23999786376953,0
2025-08-12,98.0999984741211,98.62000274658203,97.9000015258789,98.51000213623047,0
2025-08-13,97.83999633789062,98.12999725341797,97.62999725341797,98.04000091552734,0
2025-08-14,98.25,98.31999969482422,97.62999725341797,97.75,0
2025-08-15,97.8499984741211,98.20999908447266,97.7300033569336,98.18000030517578,0
