Date,Date,Close,High,Low,Open,Volume
0,2023-07-17 13:30:00,176.75999450683594,176.9600067138672,176.1199951171875,176.7100067138672,1089063
1,2023-07-17 14:30:00,177.4550018310547,177.5,176.77000427246094,176.77999877929688,508076
2,2023-07-17 15:30:00,177.4949951171875,177.84500122070312,177.33999633789062,177.4499969482422,800741
3,2023-07-17 16:30:00,177.65499877929688,177.75999450683594,177.3000030517578,177.47999572753906,653213
4,2023-07-17 17:30:00,178.02999877929688,178.08999633789062,177.65499877929688,177.6699981689453,494865
5,2023-07-17 18:30:00,178.5800018310547,178.7550048828125,177.8000030517578,178.0,972771
6,2023-07-17 19:30:00,178.25,178.57000732421875,178.0800018310547,178.57000732421875,1293305
7,2023-07-18 13:30:00,177.3000030517578,177.9600067138672,176.89999389648438,177.8300018310547,1199078
8,2023-07-18 14:30:00,177.38999938964844,177.72000122070312,177.1300048828125,177.30999755859375,521025
9,2023-07-18 15:30:00,179.9600067138672,179.97000122070312,177.3800048828125,177.39999389648438,1665307
10,2023-07-18 16:30:00,180.08999633789062,180.33999633789062,179.61000061035156,179.9600067138672,1270566
11,2023-07-18 17:30:00,180.75,180.91000366210938,180.02999877929688,180.10000610351562,784243
12,2023-07-18 18:30:00,180.8249969482422,181.1300048828125,180.58990478515625,180.75999450683594,1015763
13,2023-07-18 19:30:00,180.27999877929688,180.89999389648438,180.24000549316406,180.80999755859375,1549838
14,2023-07-19 13:30:00,179.99000549316406,181.0500030517578,179.8300018310547,180.7100067138672,1999228
15,2023-07-19 14:30:00,180.55999755859375,180.82000732421875,179.8800048828125,179.97999572753906,1235122
16,2023-07-19 15:30:00,180.0800018310547,181.4600067138672,179.91000366210938,180.5800018310547,1708099
17,2023-07-19 16:30:00,179.5500030517578,180.27000427246094,179.3699951171875,180.05999755859375,1021477
18,2023-07-19 17:30:00,179.31500244140625,179.77499389648438,179.1199951171875,179.52000427246094,1021165
19,2023-07-19 18:30:00,180.0500030517578,180.22999572753906,179.3000030517578,179.4550018310547,1069207
20,2023-07-19 19:30:00,179.7899932861328,180.08999633789062,179.72000122070312,180.02999877929688,1495747
21,2023-07-20 13:30:00,177.73500061035156,179.4149932861328,177.58999633789062,178.67999267578125,2132717
22,2023-07-20 14:30:00,177.84500122070312,178.07000732421875,177.11500549316406,177.74000549316406,1538055
23,2023-07-20 15:30:00,177.39999389648438,178.35000610351562,177.38999938964844,177.83999633789062,1485282
24,2023-07-20 16:30:00,177.5500030517578,177.55999755859375,177.16000366210938,177.39999389648438,1417281
25,2023-07-20 17:30:00,176.35499572753906,177.6699981689453,176.35499572753906,177.52000427246094,1624996
26,2023-07-20 18:30:00,175.6999969482422,176.6199951171875,175.6656951904297,176.36000061035156,1942528
27,2023-07-20 19:30:00,176.19000244140625,176.41000366210938,175.6999969482422,175.7100067138672,1535714
28,2023-07-21 13:30:00,176.58999633789062,178.22999572753906,176.58999633789062,177.33999633789062,1900701
29,2023-07-21 14:30:00,177.32000732421875,177.50999450683594,176.5800018310547,176.58999633789062,1021027
30,2023-07-21 15:30:00,176.72999572753906,177.4149932861328,176.69500732421875,177.32000732421875,654059
31,2023-07-21 16:30:00,177.02999877929688,177.0399932861328,176.44000244140625,176.74000549316406,487306
32,2023-07-21 17:30:00,176.74749755859375,177.3699951171875,176.59500122070312,177.02999877929688,581109
33,2023-07-21 18:30:00,176.17999267578125,176.9550018310547,175.9199981689453,176.75,842720
