Date,Close,High,Low,Open,Volume
2015-10-08,21.58057403564453,21.58057403564453,21.43770444806019,21.43770444806019,2000
2015-10-09,21.544851303100582,21.57342603060008,21.47341584686986,21.57342603060008,4300
2015-10-12,21.680587768554688,21.73059220046024,21.62343965173141,21.73059220046024,2300
2015-10-13,21.544851303100582,21.544851303100582,21.544851303100582,21.544851303100582,500
2015-10-14,21.544851303100582,21.544851303100582,21.544851303100582,21.544851303100582,0
2015-10-15,21.480567932128903,21.480567932128903,21.451994555969264,21.451994555969264,2500
2015-10-16,21.88917350769043,21.90203159262403,21.85631365452273,21.85631365452273,400
2015-10-19,22.144908905029297,22.15205258753309,21.93060387998788,21.93060387998788,2000
2015-10-20,22.16634178161621,22.402077873621,22.13776704924316,22.402077873621,3200
2015-10-21,22.184200286865234,22.184200286865234,22.184200286865234,22.184200286865234,400
2015-10-22,22.46494102478028,22.475655868469865,22.271351703683525,22.273494944925098,2200
2015-10-23,22.194917678833008,22.194917678833008,22.10205251308237,22.18277355244341,3500
2015-10-26,22.223487854003903,22.230631536444683,22.164910475500395,22.164910475500395,600
2015-10-27,22.22920608520508,22.23063536694676,22.14491252540485,22.18777326491664,3400
2015-10-28,22.14848518371582,22.380650149931,22.14848518371582,22.31635835505659,3200
2015-10-29,22.249208450317383,22.249208450317383,22.15205680231372,22.16634417003971,3900
2015-10-30,22.10919189453125,22.10919189453125,22.10919189453125,22.10919189453125,200
2015-11-02,22.10919189453125,22.10919189453125,22.10919189453125,22.10919189453125,100
2015-11-03,22.394933700561523,22.573521686431203,22.37350265175061,22.573521686431203,500
2015-11-04,22.302064895629883,22.51637127418624,22.302064895629883,22.51637127418624,1900
2015-11-05,22.216352462768555,22.344936069654093,22.10919991120348,22.344936069654093,23800
2015-11-06,21.39483642578125,21.702006547667985,21.39483642578125,21.702006547667985,9000
2015-11-09,21.22340202331543,21.50485749381465,21.1448242122143,21.473425551863027,45500
2015-11-10,21.45199012756348,21.509138230604023,21.32340655509268,21.509138230604023,27200
2015-11-11,21.526281356811523,21.6162893065087,21.42341396071347,21.50556426817777,27100
2015-11-12,21.39483642578125,21.48770155797624,21.330544656370147,21.330544656370147,63900
2015-11-13,21.116249084472656,21.337699231062945,21.1133918829874,21.301980806200675,47700
2015-11-16,21.094810485839844,21.15910226092933,21.094810485839844,21.094810485839844,4200
2015-11-17,21.423418045043945,21.559145317500214,21.38055730309086,21.43056172912253,25700
