Date,Date,Close,High,Low,Open,Volume
0,2023-07-14 20:00:00,126.21875,126.40625,126.21875,126.3125,0
1,2023-07-16 22:00:00,126.34375,126.40625,126.21875,126.25,1550
2,2023-07-16 23:00:00,126.375,126.40625,126.34375,126.375,421
3,2023-07-17 00:00:00,126.46875,126.5,126.34375,126.375,986
4,2023-07-17 01:00:00,126.46875,126.53125,126.46875,126.5,787
5,2023-07-17 02:00:00,126.53125,126.5625,126.46875,126.46875,678
6,2023-07-17 03:00:00,126.46875,126.53125,126.46875,126.53125,372
7,2023-07-17 04:00:00,126.46875,126.5,126.4375,126.5,414
8,2023-07-17 05:00:00,126.40625,126.5,126.40625,126.46875,863
9,2023-07-17 06:00:00,126.46875,126.53125,126.3125,126.4375,3642
10,2023-07-17 07:00:00,126.28125,126.46875,126.15625,126.46875,7465
11,2023-07-17 08:00:00,126.71875,126.8125,126.28125,126.28125,8846
12,2023-07-17 09:00:00,127.03125,127.0625,126.625,126.71875,8597
13,2023-07-17 10:00:00,126.96875,127.0625,126.9375,127.0,6585
14,2023-07-17 11:00:00,126.78125,126.96875,126.71875,126.9375,6444
15,2023-07-17 12:00:00,126.5,127.0,126.34375,126.78125,35590
16,2023-07-17 13:00:00,126.21875,126.65625,126.0625,126.5,40846
17,2023-07-17 14:00:00,126.25,126.3125,126.03125,126.25,24682
18,2023-07-17 15:00:00,126.3125,126.3125,126.03125,126.25,17795
19,2023-07-17 16:00:00,126.375,126.40625,126.15625,126.3125,8516
20,2023-07-17 17:00:00,126.40625,126.5,126.3125,126.375,9200
21,2023-07-17 18:00:00,126.5625,126.59375,126.4375,126.4375,9243
22,2023-07-17 19:00:00,126.4375,126.59375,126.34375,126.53125,14210
23,2023-07-17 20:00:00,126.40625,126.5,126.34375,126.4375,9578
24,2023-07-17 22:00:00,126.40625,126.46875,126.40625,126.4375,0
25,2023-07-17 23:00:00,126.46875,126.46875,126.40625,126.4375,509
26,2023-07-18 00:00:00,126.46875,126.5625,126.4375,126.46875,1977
27,2023-07-18 01:00:00,126.53125,126.5625,126.4375,126.5,1347
28,2023-07-18 02:00:00,126.53125,126.5625,126.5,126.53125,1089
29,2023-07-18 03:00:00,126.53125,126.59375,126.5,126.53125,790
30,2023-07-18 04:00:00,126.625,126.625,126.5,126.53125,2177
31,2023-07-18 05:00:00,126.625,126.65625,126.59375,126.625,1331
32,2023-07-18 06:00:00,126.84375,126.84375,126.59375,126.59375,6013
33,2023-07-18 07:00:00,127.09375,127.09400177001953,126.8125,126.84375,13263
34,2023-07-18 08:00:00,127.03125,127.15625,126.96875,127.09375,6602
35,2023-07-18 09:00:00,127.09375,127.125,127.0,127.03125,4295
36,2023-07-18 10:00:00,127.03125,127.125,127.0,127.09375,5450
37,2023-07-18 11:00:00,127.0625,127.125,126.96875,127.03125,8320
38,2023-07-18 12:00:00,127.125,127.375,126.8125,127.0625,52919
39,2023-07-18 13:00:00,127.0,127.1875,126.78125,127.15625,39977
40,2023-07-18 14:00:00,127.125,127.1875,126.90625,126.96875,24185
41,2023-07-18 15:00:00,126.96875,127.21875,126.90625,127.125,18945
42,2023-07-18 16:00:00,126.84375,127.03125,126.75,126.96875,15027
43,2023-07-18 17:00:00,126.875,126.9375,126.78125,126.8125,9495
44,2023-07-18 18:00:00,126.8125,126.875,126.71875,126.84375,11575
45,2023-07-18 19:00:00,126.75,126.8125,126.625,126.8125,18288
46,2023-07-18 20:00:00,126.8125,126.9375,126.71875,126.75,0
47,2023-07-18 22:00:00,126.84375,126.875,126.78125,126.78125,1621
48,2023-07-18 23:00:00,126.75,126.875,126.75,126.8125,784
49,2023-07-19 00:00:00,126.96875,126.96875,126.78125,126.78125,2034
50,2023-07-19 01:00:00,126.90625,126.9375,126.84375,126.9375,1024
51,2023-07-19 02:00:00,127.03125,127.0625,126.90625,126.9375,1631
52,2023-07-19 03:00:00,127.09375,127.125,127.0,127.03125,1141
53,2023-07-19 04:00:00,127.0,127.0625,126.96875,127.03125,1260
54,2023-07-19 05:00:00,127.03125,127.09375,126.96875,126.96875,2532
55,2023-07-19 06:00:00,127.40625,127.4375,127.0,127.0,15410
56,2023-07-19 07:00:00,127.25,127.5625,127.25,127.40625,10943
57,2023-07-19 08:00:00,127.3125,127.375,127.21875,127.25,6381
58,2023-07-19 09:00:00,127.21875,127.34375,127.1875,127.28125,5862
59,2023-07-19 10:00:00,127.3125,127.3125,127.15625,127.1875,3577
60,2023-07-19 11:00:00,127.3125,127.34375,127.125,127.34375,7340
61,2023-07-19 12:00:00,127.21875,127.59375,127.21875,127.3125,29398
62,2023-07-19 13:00:00,127.0,127.28125,126.8125,127.21875,29167
63,2023-07-19 14:00:00,127.03125,127.0625,126.6875,127.0,32973
64,2023-07-19 15:00:00,127.0,127.1875,126.8125,127.0,38133
65,2023-07-19 16:00:00,127.46875,127.53125,126.9375,126.96875,49679
66,2023-07-19 17:00:00,127.5625,127.5625,127.3125,127.4375,25126
67,2023-07-19 18:00:00,127.6875,127.75,127.5625,127.5625,26629
68,2023-07-19 19:00:00,127.6875,127.75,127.5625,127.65625,29975
69,2023-07-19 20:00:00,127.5625,127.71875,127.53125,127.65625,0
70,2023-07-19 22:00:00,127.53125,127.625,127.53125,127.53125,1083
71,2023-07-19 23:00:00,127.5625,127.59375,127.53125,127.53125,679
72,2023-07-20 00:00:00,127.53125,127.625,127.53125,127.5625,2120
73,2023-07-20 01:00:00,127.5,127.5625,127.4375,127.53125,2337
74,2023-07-20 02:00:00,127.375,127.5,127.375,127.5,2797
75,2023-07-20 03:00:00,127.40625,127.40625,127.3125,127.375,1539
76,2023-07-20 04:00:00,127.40625,127.4375,127.34375,127.40625,815
77,2023-07-20 05:00:00,127.375,127.40625,127.34375,127.40625,1394
78,2023-07-20 06:00:00,127.375,127.4375,127.3125,127.375,3871
79,2023-07-20 07:00:00,127.125,127.5,127.03125,127.375,17091
80,2023-07-20 08:00:00,127.15625,127.25,127.03125,127.125,8196
81,2023-07-20 09:00:00,127.09375,127.21875,127.0625,127.15625,4858
82,2023-07-20 10:00:00,127.125,127.25,127.0625,127.09375,8838
83,2023-07-20 11:00:00,127.21875,127.28125,127.0625,127.09375,12640
84,2023-07-20 12:00:00,126.875,127.28125,126.71875,127.25,48974
85,2023-07-20 13:00:00,126.625,126.90625,126.53125,126.875,34877
86,2023-07-20 14:00:00,126.34375,126.71875,126.28125,126.65625,38742
87,2023-07-20 15:00:00,126.15625,126.375,126.125,126.34375,28218
88,2023-07-20 16:00:00,125.96875,126.25,125.9375,126.15625,27604
89,2023-07-20 17:00:00,126.1875,126.21875,125.90625,125.9375,25649
90,2023-07-20 18:00:00,126.15625,126.3125,126.15625,126.1875,22013
91,2023-07-20 19:00:00,126.28125,126.34375,126.09375,126.15625,28065
92,2023-07-20 20:00:00,126.1875,126.3125,126.125,126.3125,8995
93,2023-07-20 22:00:00,126.25,126.28125,126.1875,126.25,0
94,2023-07-20 23:00:00,126.21875,126.28125,126.1875,126.25,1185
95,2023-07-21 00:00:00,126.375,126.375,126.21875,126.21875,2229
96,2023-07-21 01:00:00,126.34375,126.375,126.3125,126.375,1060
97,2023-07-21 02:00:00,126.3125,126.375,126.28125,126.34375,1868
98,2023-07-21 03:00:00,126.28125,126.3125,126.25,126.3125,517
99,2023-07-21 04:00:00,126.21875,126.3125,126.1875,126.28125,1013
100,2023-07-21 05:00:00,126.3125,126.34375,126.1875,126.1875,1312
101,2023-07-21 06:00:00,126.34375,126.46875,126.25,126.3125,4675
102,2023-07-21 07:00:00,126.3125,126.46875,126.125,126.34375,11671
103,2023-07-21 08:00:00,126.21875,126.4375,126.1875,126.3125,6859
104,2023-07-21 09:00:00,126.3125,126.375,126.21875,126.25,4532
105,2023-07-21 10:00:00,126.375,126.375,126.28125,126.3125,4212
106,2023-07-21 11:00:00,126.40625,126.5625,126.375,126.375,7960
107,2023-07-21 12:00:00,126.78125,126.90625,126.34375,126.40625,38731
108,2023-07-21 13:00:00,126.78125,126.9375,126.65625,126.78125,30356
109,2023-07-21 14:00:00,126.59375,126.78125,126.53125,126.78125,29130
110,2023-07-21 15:00:00,126.53125,126.875,126.53125,126.59375,22742
111,2023-07-21 16:00:00,126.46875,126.6875,126.46875,126.53125,15472
112,2023-07-21 17:00:00,126.53125,126.625,126.46875,126.46875,13987
113,2023-07-21 18:00:00,126.375,126.59375,126.34375,126.53125,14408
114,2023-07-21 19:00:00,126.375,126.4375,126.25,126.34375,17252
115,2023-07-21 20:00:00,126.34375,126.40625,126.3125,126.375,6398
116,2023-07-23 22:00:00,126.34375,126.40625,126.25,126.25,1552
117,2023-07-23 23:00:00,126.21875,126.375,126.1875,126.375,971
118,2023-07-24 00:00:00,126.1875,126.25,126.1875,126.25,1368
119,2023-07-24 01:00:00,126.1875,126.28125,126.1875,126.21875,1159
120,2023-07-24 02:00:00,126.21875,126.25,126.15625,126.1875,808
121,2023-07-24 03:00:00,126.21875,126.28125,126.1875,126.25,1013
122,2023-07-24 04:00:00,126.21875,126.28125,126.1875,126.21875,753
123,2023-07-24 05:00:00,126.28125,126.28125,126.1875,126.1875,1215
124,2023-07-24 06:00:00,126.25,126.3125,126.125,126.25,4106
125,2023-07-24 07:00:00,126.53125,126.6875,126.125,126.25,16806
126,2023-07-24 08:00:00,126.6875,126.71875,126.40625,126.53125,6054
127,2023-07-24 09:00:00,126.65625,126.8125,126.59375,126.71875,4851
128,2023-07-24 10:00:00,126.8125,126.84375,126.6875,126.6875,3723
129,2023-07-24 11:00:00,126.9375,127.03125,126.78125,126.8125,9428
130,2023-07-24 12:00:00,126.8125,127.0625,126.71875,126.9375,23363
131,2023-07-24 13:00:00,126.6875,126.84375,126.3125,126.8125,40722
132,2023-07-24 14:00:00,126.34375,126.8125,126.28125,126.6875,30901
133,2023-07-24 15:00:00,126.28125,126.40625,126.21875,126.34375,23001
134,2023-07-24 16:00:00,126.21875,126.3125,126.03125,126.28125,19391
135,2023-07-24 17:00:00,126.125,126.3125,126.0625,126.25,13756
136,2023-07-24 18:00:00,126.125,126.21875,126.0625,126.15625,13151
137,2023-07-24 19:00:00,126.0,126.21875,125.90625,126.125,22471
138,2023-07-24 20:00:00,125.96875,126.03125,125.90625,126.03125,10814
139,2023-07-24 22:00:00,126.0,126.03125,125.96875,125.96875,0
140,2023-07-24 23:00:00,126.0,126.03125,125.96875,126.0,839
141,2023-07-25 00:00:00,125.96875,126.09375,125.90625,126.0,2335
142,2023-07-25 01:00:00,126.15625,126.1875,125.96875,125.96875,2454
143,2023-07-25 02:00:00,126.125,126.1875,126.09375,126.125,840
144,2023-07-25 03:00:00,126.03125,126.09375,126.0,126.09375,1240
145,2023-07-25 04:00:00,126.03125,126.0625,126.03125,126.03125,1136
146,2023-07-25 05:00:00,125.9375,126.0625,125.90625,126.03125,1792
147,2023-07-25 06:00:00,125.875,125.90625,125.75,125.90625,9490
148,2023-07-25 07:00:00,125.875,125.96875,125.78125,125.875,6240
149,2023-07-25 08:00:00,125.75,126.0625,125.6875,126.03099822998047,10453
150,2023-07-25 09:00:00,125.6875,125.8125,125.59375,125.75,5592
151,2023-07-25 10:00:00,125.6875,125.71875,125.59375,125.6875,4518
152,2023-07-25 11:00:00,125.6875,125.71875,125.53125,125.71875,8505
153,2023-07-25 12:00:00,125.625,125.78125,125.5625,125.6875,25972
154,2023-07-25 13:00:00,125.71875,125.90625,125.3125,125.625,37311
155,2023-07-25 14:00:00,125.75,125.875,125.46875,125.71875,33107
156,2023-07-25 15:00:00,125.875,126.03125,125.625,125.75,37270
157,2023-07-25 16:00:00,125.71875,125.9375,125.65625,125.875,13446
158,2023-07-25 17:00:00,125.625,125.8125,125.625,125.75,11810
159,2023-07-25 18:00:00,125.53125,125.65625,125.4375,125.625,21635
160,2023-07-25 19:00:00,125.71875,125.8125,125.5,125.53125,18828
161,2023-07-25 20:00:00,125.84375,125.96875,125.71875,125.71875,0
162,2023-07-25 22:00:00,125.71875,125.875,125.6875,125.84375,1488
163,2023-07-25 23:00:00,125.6875,125.78125,125.6875,125.75,760
164,2023-07-26 00:00:00,125.65625,125.71875,125.65625,125.6875,1115
165,2023-07-26 01:00:00,125.71875,125.875,125.625,125.6875,3952
166,2023-07-26 02:00:00,125.71875,125.71875,125.625,125.71875,1071
167,2023-07-26 03:00:00,125.8125,125.84375,125.6875,125.71875,1459
168,2023-07-26 04:00:00,125.78125,125.8125,125.71875,125.8125,1243
169,2023-07-26 05:00:00,125.84375,125.875,125.71875,125.78125,1860
170,2023-07-26 06:00:00,125.875,125.90625,125.75,125.875,3470
171,2023-07-26 07:00:00,125.65625,125.875,125.65625,125.875,6132
172,2023-07-26 08:00:00,125.78125,125.875,125.71875,125.75,10480
173,2023-07-26 09:00:00,125.75,125.84375,125.71875,125.75,2645
