Date,Close,High,Low,Open,Volume
2013-06-04,35.85087203979492,36.06469379770798,35.808109319547015,36.06469379770798,44300
2013-06-05,35.89363479614258,35.922145086771025,35.85086936019991,35.922145086771025,62500
2013-06-06,35.84375762939453,35.8865203637242,35.82950247832062,35.87939414763328,106800
2013-06-07,35.77247619628906,35.8722622379686,35.77247619628906,35.8722622379686,70800
2013-06-10,35.51588821411133,35.82236436757552,35.49450413353188,35.82236436757552,128800
2013-06-11,35.508750915527344,35.70831749464431,35.49449577146317,35.70831749464431,50800
2013-06-12,35.65130615234375,35.77959975347548,35.55152284455046,35.637051005674536,196200
2013-06-13,35.53012466430664,35.66554714447364,35.53012466430664,35.644163073510875,105400
2013-06-14,35.615684509277344,35.729723011333675,35.615684509277344,35.729723011333675,99900
2013-06-17,35.644195556640625,35.70834239020668,35.56579628796444,35.70834239020668,99400
2013-06-18,35.587162017822266,35.672690185353765,35.52301521245079,35.672690185353765,138400
2013-06-19,35.50162887573242,35.71545062404575,35.42322693360963,35.71545062404575,86100
2013-06-20,35.38758850097656,35.42322500393899,35.24503977023596,35.42322500393899,125300
2013-06-21,35.316322326660156,35.63705637783903,35.21653900382487,35.63705637783903,217900
2013-06-24,35.30205535888672,35.316310502932296,35.00983170317915,35.27354778968628,312900
2013-06-25,35.18801498413086,35.34481884109082,35.166633628687435,35.34481884109082,262900
2013-06-26,35.17378234863281,35.29494978442545,35.16665613188845,35.25218432728234,1223000
2013-06-27,35.25930404663086,35.37334251697877,35.13813664250968,35.37334251697877,2004500
2013-06-28,35.21653366088867,35.245043954199446,35.13813171372965,35.245043954199446,2443200
2013-07-01,35.290748596191406,35.340694849276304,35.28361458369356,35.340694849276304,2231000
2013-07-02,35.2621955871582,35.32641256613459,35.183710587845525,35.183710587845525,90000
2013-07-03,35.37636947631836,35.41204497890941,35.247935489497486,35.40490824527137,37200
2013-07-05,35.205116271972656,35.262196520425846,35.01246532994469,35.262196520425846,139400
2013-07-08,35.31212615966797,35.38347711166187,35.28358469012467,35.38347711166187,202800
2013-07-09,35.340702056884766,35.41205580574885,35.28362177966071,35.41205580574885,62400
2013-07-10,35.35497283935547,35.53335312887983,35.305026576038024,35.53335312887983,57000
2013-07-11,35.40491485595703,35.49767335750641,35.333563837452516,35.46199784825415,89000
2013-07-12,35.36921691894531,35.461975361676195,35.34781217134017,35.426299875045906,423300
2013-07-15,35.35497283935547,35.52621911492043,35.31929732582404,35.44773135203096,1037900
2013-07-16,35.42631149291992,35.504796500499246,35.34068703068894,35.46198699124981,586200
2013-07-17,35.46199417114258,35.4762649177371,35.419181931359006,35.469128183506534,230000
2013-07-18,35.44771194458008,35.49052417049863,35.319277988690125,35.47625342852578,161500
2013-07-19,35.31928253173828,35.47625799176537,35.297877776958615,35.469121258928105,91100
2013-07-22,35.42631149291992,35.49052847866014,35.3549577743941,35.47625773495497,54000
2013-07-23,35.49053192138672,35.519070689699376,35.326419713790806,35.50479994460989,88100
2013-07-24,35.40491485595703,35.45486111328357,35.319293089378235,35.45486111328357,98000
2013-07-25,35.36210632324219,35.41918659526987,35.17658931495157,35.41918659526987,108900
2013-07-26,35.46199417114258,35.46199417114258,35.20512617617436,35.31928942706395,53000
2013-07-29,35.40491485595703,35.45486111328357,35.319293089378235,35.45486111328357,635200
2013-07-30,35.390647888183594,35.41205537351512,35.28362134899463,35.390647888183594,80100
2013-07-31,35.31212615966797,35.42628931597682,35.17655554026947,35.41915258765882,76500
2013-08-01,35.33359909057617,35.50508520119688,35.29787304467374,35.50508520119688,65600
2013-08-02,35.4693489074707,35.4693489074707,35.33358888197629,35.43362287189026,57100
2013-08-05,35.41220474243164,35.46936588157084,35.36933184378492,35.46936588157084,71400
2013-08-06,35.39788818359375,35.440758325522324,35.347871200863,35.440758325522324,86100
2013-08-07,35.405059814453125,35.4693678030454,35.3336077052276,35.455076836055646,65500
2013-08-08,35.41933822631836,35.44792015016641,35.369321222445414,35.44792015016641,45800
2013-08-09,35.46220016479492,35.46934428069038,35.27642044285567,35.27642044285567,43100
2013-08-12,35.4693489074707,35.49078398367461,35.39074999376064,35.49078398367461,47500
2013-08-13,35.36215591430664,35.440752069208244,35.26926608032392,35.39073509530693,56600
2013-08-14,35.33359909057617,35.383616099984096,35.1478192907274,35.362181017587154,64200
2013-08-15,35.269283294677734,35.283574255013384,35.11923229973638,35.27642741198457,54800
2013-08-16,35.254974365234375,35.29070038500332,35.09063249372078,35.23353929851713,57400
2013-08-19,35.119239807128906,35.30501687976171,35.05493183473244,35.30501687976171,94100
2013-08-20,35.233551025390625,35.29785897266673,35.05491814137049,35.112079246881756,71800
2013-08-21,35.140663146972656,35.24069713155764,35.069211079618135,35.23355301511085,63200
2013-08-22,35.076351165771484,35.24783992372848,34.954879394360006,35.16924102323658,131200
2013-08-23,35.06207275390625,35.11923660225209,34.95489190111896,35.11923660225209,118300
2013-08-26,35.05492401123047,35.119231969274786,34.98346921022459,35.119231969274786,58900
2013-08-27,35.10492706298828,35.29070402035631,35.04776324489297,35.04776324489297,38400
2013-08-28,35.08348846435547,35.254977188990644,35.07634435011771,35.13350544118223,52400
2013-08-29,35.190673828125,35.297854635656485,35.090639861480234,35.090639861480234,75300
2013-08-30,35.24784851074219,35.30500962683911,35.126376709737976,35.29071866638438,79700
2013-09-03,35.061161041259766,35.26142791601719,35.03255070817112,35.26142791601719,152700
2013-09-04,35.23283767700195,35.29005837581348,35.1899248813264,35.29005837581348,84300
2013-09-05,34.939571380615234,35.13268705229392,34.92526894131912,35.13268705229392,35500
2013-09-06,35.13270568847656,35.17562121442478,35.03257218969727,35.04687736501334,66000
2013-09-09,35.096927642822266,35.17560470591958,34.953878685230045,35.17560470591958,51800
2013-09-10,35.011104583740234,35.282897370877194,34.69639628439249,35.282897370877194,540400
2013-09-11,35.111228942871094,35.11838016216842,34.97533394876895,35.10407772357377,85000
2013-09-12,35.16130065917969,35.23282377604186,34.99679530765107,34.99679530765107,137400
2013-09-13,35.15415954589844,35.17561594143953,34.96104380073021,34.9825001962713,87300
2013-09-16,35.19706344604492,35.297196904519595,35.08977876700725,35.297196904519595,43100
2013-09-17,35.21138000488281,35.254295527438366,35.14700808526598,35.254295527438366,77500
2013-09-18,35.48316192626953,35.5403798769502,35.01110223731741,35.2471307175774,116900
2013-09-19,35.44025421142578,35.540387693463735,35.383036248160984,35.540387693463735,75500
2013-09-20,35.35441589355469,35.37587228265064,35.06831797292614,35.232823322336365,101100
2013-09-23,35.49745178222656,35.49745178222656,35.37585925578368,35.440231127799095,76700
2013-09-24,35.52607727050781,35.56184156174992,35.40448741126816,35.52607727050781,115500
2013-09-25,35.547523498535156,35.547523498535156,35.45454128620676,35.47599767042433,40600
2013-09-26,35.511783599853516,35.5475451714967,35.454562902478,35.5475451714967,256700
2013-09-27,35.56184387207031,35.59045148711724,35.411640933019434,35.57614904381004,66700
2013-09-30,35.511783599853516,35.52608604576437,35.454562902478,35.52608604576437,86700
2013-10-01,35.561195373535156,35.568356546838736,35.45375864837558,35.546870294698586,91200
2013-10-02,35.63282012939453,35.67579536842961,35.53254730387558,35.611333875991775,208500
2013-10-03,35.575504302978516,35.61131835267752,35.51104557086843,35.518206741471204,112900
2013-10-04,35.561195373535156,35.61133178334845,35.482408806048724,35.61133178334845,228000
2013-10-07,35.625648498535156,35.697271143674115,35.49672555150201,35.69010997205173,82100
2013-10-08,35.56834411621094,35.5826691900411,35.310498251724944,35.31766215475425,53500
2013-10-09,35.56834411621094,35.63996675313329,35.346309570186115,35.63996675313329,100500
2013-10-10,35.56834411621094,35.59699426387126,35.48955757625927,35.59699426387126,40600
2013-10-11,35.43227767944336,35.58268693131033,35.40362751749827,35.53255051402134,52600
2013-10-14,35.511070251464844,35.63999053751446,35.453769917904765,35.63999053751446,54200
2013-10-15,35.453739166259766,35.61131221464497,35.453739166259766,35.61131221464497,64400
2013-10-16,35.60414123535156,35.61846630346873,35.35345937386955,35.61846630346873,90300
2013-10-17,35.597015380859375,35.70444939997529,35.48957862951338,35.70444939997529,53900
2013-10-18,35.64714050292969,35.65430167570866,35.52537870785342,35.65430167570866,93300
2013-10-21,35.61848831176758,35.682949792011236,35.52537667758695,35.682949792011236,64200
2013-10-22,35.747406005859375,35.76173108071745,35.589832914649136,35.7330809310013,54500
2013-10-23,35.76171875,35.79036888983754,35.63995702180434,35.76171875,68500
2013-10-24,35.79037857055664,35.811864815132616,35.704428127795836,35.74740334917624,107600
2013-10-25,35.804718017578125,35.81187919123537,35.747417699401964,35.81187919123537,43400
2013-10-28,35.79037857055664,35.84051496271955,35.740242178393736,35.84051496271955,49200
2013-10-29,35.84053039550781,35.84053039550781,35.747418741870995,35.82620531554602,89800
2013-10-30,35.869171142578125,35.933629887146346,35.783220685362664,35.89065739076754,69300
2013-10-31,35.87632369995117,35.93362125877429,35.74023960704654,35.93362125877429,454300
2013-11-01,35.915069580078125,35.92223991554977,35.85769595340464,35.915069580078125,99900
2013-11-04,35.8935546875,35.915071166315414,35.85769753710794,35.872040944409804,71100
2013-11-05,35.82182312011719,35.843336852837474,35.77162258662058,35.80747971972903,120300
2013-11-06,35.78597640991211,35.850520362595724,35.71425938708326,35.80031707875319,68100
2013-11-07,35.829002380371094,35.90071940018243,35.785974904208864,35.850518854176784,85400
2013-11-08,35.78597640991211,35.879204436002574,35.721432457228495,35.879204436002574,79700
2013-11-11,35.807472229003906,35.86484308283097,35.75727170600897,35.75727170600897,79200
2013-11-12,35.807472229003906,35.814642559836045,35.74292830862137,35.807472229003906,88500
2013-11-13,35.836158752441406,35.84332908321925,35.77161483254758,35.77878516332542,112700
2013-11-14,35.836158752441406,35.85767248049825,35.75009836876743,35.84332908321925,72800
2013-11-15,35.843345642089844,35.85768904599519,35.78597476219303,35.8505187119048,163700
2013-11-18,35.85769271850586,35.87203612388024,35.793148762183556,35.85769271850586,133400
2013-11-19,35.82182312011719,35.85768025322563,35.78596598700874,35.85768025322563,130800
2013-11-20,35.79313659667969,35.87919426395155,35.7716228637927,35.814650329566675,73200
2013-11-21,35.778778076171875,35.82180825948533,35.721407234143356,35.74292095793871,88800
2013-11-22,35.78597640991211,35.82183355346419,35.75011653063534,35.80031707875319,86500
2013-11-25,35.836158752441406,35.86484281127609,35.80029889138227,35.821815355162414,102900
2013-11-26,35.886375427246094,35.893545761251254,35.83617488203637,35.85768861977638,78000
2013-11-27,35.85051345825195,35.88637059489841,35.81465358588133,35.88637059489841,70700
2013-11-29,35.87202072143555,35.893534452397304,35.83616359125806,35.893534452397304,56900
2013-12-02,35.807430267333984,35.87921632010574,35.764356992593505,35.87921632010574,295200
2013-12-03,35.85050964355469,35.86486740534182,35.81461660831838,35.857689893679776,105300
2013-12-04,35.7428092956543,35.79306006281337,35.70691628174945,35.78587981695554,717900
2013-12-05,35.685367584228516,35.721260587372704,35.663832330034126,35.67100983527872,71000
2013-12-06,35.72128677368164,35.73564453315672,35.67821623371901,35.72128677368164,77400
2013-12-09,35.7428092956543,35.771524802162745,35.72845154240007,35.771524802162745,184800
2013-12-10,35.77151870727539,35.80023147043022,35.73562296102517,35.764338462640964,80200
2013-12-11,35.785888671875,35.81460418548886,35.749995649088724,35.80024642868193,99700
2013-12-12,35.764339447021484,35.785874704595585,35.714088687041226,35.77151969185354,234900
2013-12-13,35.79307556152344,35.800253072027765,35.764360042580925,35.778717802052185,69300
2013-12-16,35.785888671875,35.821784433123376,35.77153365353017,35.807426676316446,189200
2013-12-17,35.7786979675293,35.828948728590035,35.75716270949215,35.800233225566444,96900
2013-12-18,35.7786979675293,35.81459097707824,35.706911948431404,35.79305571904109,626400
2013-12-19,35.70692443847656,35.75717521711469,35.692566681942516,35.7356372130826,222000
2013-12-20,35.70692443847656,35.76435272615069,35.692566681942516,35.692566681942516,86400
2013-12-23,35.73563766479492,35.77871093494152,35.65667137209054,35.749995421510455,239000
2013-12-24,35.73778533935547,35.7449761300238,35.67308193575593,35.7449761300238,55300
2013-12-26,35.73778533935547,35.73778533935547,35.67308193575593,35.70183961346308,103400
2013-12-27,35.63713455200195,35.6946499047406,35.60837687563263,35.68027106655594,111300
2013-12-30,35.65870666503906,35.72341007511305,35.60838209525745,35.72341007511305,122600
2013-12-31,35.67308807373047,35.68746691505809,35.60838465899795,35.68746691505809,93300
2014-01-02,35.68748474121094,35.71624243823086,35.644350938165985,35.70905164273341,123600
2014-01-03,35.65870666503906,35.737788915405424,35.62276093554981,35.73060086650092,82400
2014-01-06,35.744991302490234,35.77374624991973,35.68747592266272,35.723421663812786,134300
2014-01-07,35.83125305175781,35.83125305175781,35.77373768569946,35.82406500224232,148400
2014-01-08,35.744991302490234,35.84564047470412,35.716233612576474,35.816882784790366,139800
2014-01-09,35.77372741699219,35.809675881701594,35.7162148099262,35.78091820692719,154600
2014-01-10,35.8671875,35.8671875,35.780917220537866,35.85280866300919,73100
2014-01-13,35.895957946777344,35.931903680803515,35.838442578348506,35.91033678888456,103700
2014-01-14,35.881568908691406,35.931893470524734,35.87438086092219,35.931893470524734,135400
2014-01-15,35.8671875,35.924702847963246,35.83842982601838,35.89594517398162,109200
2014-01-16,35.960655212402344,35.98222210063136,35.910330644879146,35.93189753310816,108300
2014-01-17,35.98939514160156,35.98939514160156,35.903122146269155,35.98220435408292,106500
2014-01-21,35.99658966064453,36.0181565421155,35.960643944032114,36.00378044945644,112500
2014-01-22,35.93910217285156,35.99661481111845,35.93910217285156,35.99661481111845,220800
2014-01-23,36.025367736816406,36.03255578721747,35.97504315655714,36.0181769439314,112300
2014-01-24,36.097251892089844,36.12600957283139,36.02536043271935,36.02536043271935,194100
2014-01-27,36.03974914550781,36.0541279898174,35.967854923959855,36.0541279898174,146400
2014-01-28,36.06850051879883,36.07569131148339,35.989420996655674,36.039745575512164,90000
2014-01-29,36.10443878173828,36.140384507538904,36.0541142171208,36.09724799108831,132000
2014-01-30,36.1331901550293,36.161947829828215,36.0828655953726,36.14038094497044,86100
2014-01-31,36.183536529541016,36.21229147701387,36.14039999460534,36.183536529541016,85600
2014-02-03,36.233192443847656,36.26198387940266,36.13962165114509,36.26198387940266,139900
2014-02-04,36.19721221923828,36.2188044276447,36.16842077756105,36.2188044276447,152900
2014-02-05,36.19721221923828,36.23320014848331,36.16842077756105,36.2188044276447,67700
2014-02-06,36.146812438964844,36.20439255092169,36.118021010135536,36.20439255092169,99600
2014-02-07,36.20439529418945,36.23318672520034,36.13961594726595,36.175603863178566,128200
2014-02-10,36.15401840209961,36.22599699304407,36.139622683910716,36.22599699304407,127300
2014-02-11,36.17561340332031,36.19720835512444,36.132428991117486,36.132428991117486,108100
2014-02-12,36.11800003051758,36.175580109028274,36.07481291235942,36.16118714867574,153700
2014-02-13,36.218772888183594,36.23316859648636,36.10360996746205,36.18278499027697,131400
2014-02-14,36.17561340332031,36.18281263582259,36.103637552513796,36.17561340332031,92700
2014-02-18,36.218772888183594,36.22597211518528,36.153993573671436,36.16119280067313,119500
2014-02-19,36.218772888183594,36.28355220269575,36.211576406882514,36.28355220269575,134500
2014-02-20,36.0604362487793,36.19719415564793,36.0388440511481,36.19719415564793,343400
